,image_id,question,question_id
7022,264193,Is this dog on dry land?,264193001
7023,264193,What color is the dog's collar?,264193002
7024,107716,Where is the dog going?,107716000
7025,107716,Is the dog wet?,107716001
7026,107716,Is this dog chasing someone?,107716002
7027,395268,How many eyes are there?,395268000
7028,395268,Is the rocks the same color as an elephant?,395268001
7029,395268,What animal is this?,395268002
7030,395268,Is this an adult elephant?,395268003
7031,395268,How old is the elephant?,395268004
7032,395269,What do the cookies look like?,395269000
7033,395269,How many calories are the cookies?,395269001
7034,395269,Do the bears have noses?,395269002
7035,395271,Is the child happy about eating?,395271000
7036,395271,How many cars are red?,395271001
7037,395271,What is wrong with this child?,395271002
7038,2056,Who is walking the horse?,2056000
7039,2056,What color is the man's jacket?,2056001
7040,2056,What color is the horse?,2056002
7041,2056,Does the pavement hurt the horses feet?,2056003
7042,279341,Is the dog sleeping?,279341000
7043,279341,What kind of animal is this?,279341001
7044,279341,What color is the animal in the background?,279341002
7045,279341,Where is the dog sleeping?,279341003
7046,526347,What is painted here?,526347000
7047,526347,What is the man on?,526347001
7048,526347,What is the man doing?,526347002
7049,526347,What is this trick called on a skateboard?,526347003
7050,526347,Is the person wearing safety gear?,526347004
7051,227840,How many box cars are in the picture?,227840000
7052,227840,Is this train in a flatland?,227840001
7053,227840,How many trees are visible on the right side of the train?,227840002
7054,227840,How many cars of the train can you fully see?,227840003
7055,227840,What color is the ground?,227840004
7056,526350,What is the bench made of?,526350000
7057,526350,Is the tennis player sweating?,526350001
7058,526350,What brand is the tennis players hat?,526350002
7059,104817,What is the man holding in his hands?,104817000
7060,104817,How many bowls have food in them?,104817001
7061,104817,What time of day is it?,104817002
7062,104817,What is in the bowl?,104817003
7063,133137,Is it sunny out?,133137000
7064,133137,Where is the cow running?,133137001
7065,133137,What are the nearby roofs made of?,133137002
7066,2066,How many spots are on the giraffe?,2066000
7067,2066,What color are the spots on the giraffe?,2066001
7068,2066,What animal is shown?,2066002
7069,2066,What color is the wall?,2066003
7070,2066,What is the wall made of?,2066004
7071,264212,Are most foods shown here desserts?,264212000
7072,264212,How many tiers have food containing chocolate and have paper cupcake wrappers?,264212001
7073,264212,Where are the sandwiches?,264212002
7074,87726,Is any land visible in this image?,87726000
7075,87726,Where would this plane be going?,87726001
7076,87726,What is the plane flying over?,87726002
7077,264214,Is the road curved or straight?,264214000
7078,264214,What are the numbers on the bikes?,264214001
7079,264214,Is there a shadow of a tree on the road?,264214002
7080,264214,Are these two men racing their motorcycles?,264214003
7081,2072,What color are the numbers on the fence?,2072000
7082,2072,What is the school symbol on the shirt?,2072001
7083,2072,What is the man holding?,2072002
7084,133145,What color is the vehicle?,133145000
7085,133145,Are there firemen?,133145001
7086,133145,What is the nickname of the national flag on the front of the fire engine?,133145002
7087,526362,Is the woman trying to cross the street?,526362000
7088,526362,What color is the parked car?,526362001
7089,526362,Is the car a black Mercedes?,526362002
7090,526362,How many persons can be seen in this picture?,526362003
7091,526362,What traffic sign is facing towards the cars?,526362004
7092,526362,How many pieces of luggage does the woman have?,526362005
7093,526362,How successful is the woman?,526362006
7094,526362,What color is the woman's umbrella?,526362007
7095,526362,What color is the umbrella?,526362008
7096,526362,Is the traffic light red?,526362009
7097,526362,What language are the signs written in?,526362010
7098,526362,Is the woman in the picture having a bad day?,526362011
7099,526362,Does this look to be in the USA?,526362012
7100,526362,Is the woman on her phone?,526362013
7101,526362,What color is her umbrella?,526362014
7102,526362,Is this picture in North America?,526362015
7103,526362,What color is the umbrella at the forefront of the picture?,526362016
7104,526362,What color is the hydrant?,526362017
7105,526362,What color is the license plate?,526362018
7106,526362,How many people are here?,526362019
7107,526362,Is it safe to cross the street now?,526362020
7108,526362,Will the woman's feet get wet if she continues walking?,526362021
7109,526362,What color is the car to the right?,526362022
7110,526362,What type of footwear is the woman with the umbrella wearing?,526362023
7111,526362,Where is the woman at?,526362024
7112,526362,Is it raining?,526362025
7113,395292,What color is the drink?,395292000
7114,395292,What are they eating?,395292001
7115,395292,Are these people eating at a restaurant?,395292002
7116,395292,How many people are wearing glasses?,395292003
7117,395293,How many pairs of scissors are in the picture?,395293000
7118,395293,How many scissors are in the picture?,395293001
7119,395293,Are all the scissors the same type?,395293002
7120,395293,Is the pattern on the wall most likely painted or wall-paper?,395293003
7121,395293,How many pairs of scissors do you see?,395293004
7122,395293,What kind of picture is this?,395293005
7123,395293,What color are the scissors?,395293006
7124,133151,What color is the dog's collar?,133151000
7125,133151,What is the dog lying on?,133151001
7126,133151,What kind of dog is in the picture?,133151002
7127,133151,Where are the rocks?,133151003
7128,133152,Are these animals walking on a hill?,133152000
7129,133152,How many zebra?,133152001
7130,133152,How many animals?,133152002
7131,133152,Is this a herd animal?,133152003
7132,284336,What is the purpose of the white and orange object?,284336000
7133,284336,Is this in America?,284336001
7134,284336,What state is this in?,284336002
7135,284336,What color is the stop light currently?,284336003
7136,2083,What are these people drinking?,2083000
7137,2083,What time does the clock say?,2083001
7138,2083,What color are the walls?,2083002
7139,2083,Is it nighttime?,2083003
7140,2083,How many beverages are there?,2083004
7141,395304,How did this person get up here?,395304000
7142,395304,Are there any skiers?,395304001
7143,395304,How many skiers are there?,395304002
7144,2089,What color is the bus?,2089000
7145,2089,How many stories is the building tall?,2089001
7146,2089,How many people are on the bus?,2089002
7147,264235,Where activity is taking place?,264235000
7148,264235,Are there any clouds in the sky?,264235001
7149,264235,Could this plane be military?,264235002
7150,264235,Is this going faster than a car?,264235003
7151,264235,Is it possible to tell if the plane is flying parallel to the horizon?,264235004
7152,264236,What is in the suitcase?,264236000
7153,264236,Is the luggage full?,264236001
7154,264236,What pattern is on the gray and purple shirt?,264236002
7155,22194,What is covering the walls?,22194000
7156,22194,Is there more than one sink?,22194001
7157,22194,What is on the side of the sink?,22194002
7158,22194,Is this an old-fashioned sink?,22194003
7159,22194,What type of paneling is used in this room?,22194004
7160,22194,Is there a toilet in the picture?,22194005
7161,22194,"Is the bathroom likely owned by a man or a woman, or a couple?",22194006
7162,22194,What type of room is this?,22194007
7163,22194,Where is the sink?,22194008
7164,133166,Was this photo taken in the forest?,133166000
7165,133166,Is it raining outside?,133166001
7166,133166,Is this in the United States?,133166002
7167,133166,What color are most of the signs?,133166003
7168,133167,What color are the cars?,133167000
7169,133167,What is the kid doing?,133167001
7170,133167,Is the boy skating alone?,133167002
7171,133167,What color is the body of the cars in the scene?,133167003
7172,133167,Is the sun out?,133167004
7173,133167,Who is putting their child in extreme danger?,133167005
7174,175112,Is the man left or right handed?,175112000
7175,175112,What team does the batter play for?,175112001
7176,175112,What does he have on his left leg?,175112002
7177,175112,Is this man preparing to hit a ball?,175112003
7178,175112,What team is at bat?,175112004
7179,175112,Who is kneeling next to the pitcher?,175112005
7180,175112,What color shirt is he wearing?,175112006
7181,175112,Is the player running?,175112007
7182,175112,Where is the ball right now?,175112008
7183,175112,Which team does this player belong to?,175112009
7184,175112,What color is the batters uniform?,175112010
7185,175112,What is the catcher doing?,175112011
7186,175112,What is number 9 doing?,175112012
7187,175112,Where is the baseball?,175112013
7188,175112,What position does the person in the middle play?,175112014
7189,175112,What is he doing?,175112015
7190,395314,What does the license plate read?,395314000
7191,395314,How many buses are on the road?,395314001
7192,395314,Why is the symbol in the bus window a lemon?,395314002
7193,349875,Is the photographer in motion?,349875000
7194,349875,Can you  spot mountains?,349875001
7195,349875,Is the picture in color?,349875002
7196,264244,What is the man's tattoo of?,264244000
7197,264244,What is the man looking at?,264244001
7198,264244,Is this person wearing a shirt?,264244002
7199,395318,What is the man in white holding?,395318000
7200,395318,What is the number on the player's shirt?,395318001
7201,395318,Which hand wears a baseball glove?,395318002
7202,395318,Is this practice or a game?,395318003
7203,395318,What is the baseball player swinging?,395318004
7204,133175,What room is presented?,133175000
7205,133175,How many towels are there?,133175001
7206,133175,How many toothbrushes?,133175002
7207,395321,How many people are planning to eat this pizza?,395321000
7208,395321,Was this a home-made pizza?,395321001
7209,395321,What kind of pie is that?,395321002
7210,264250,What is the person sitting on?,264250000
7211,264250,Does this lady look like is pregnant?,264250001
7212,264250,Does this person look to be relaxing?,264250002
7213,264250,What color is the purse?,264250003
7214,395326,What is written on the kite?,395326000
7215,395326,What color is the person's shirt?,395326001
7216,395326,Is there sand?,395326002
7217,395326,Is the person flying the kite or watching it fly?,395326003
7218,395326,What is flying in the air?,395326004
7219,133183,How many clocks are pictured?,133183000
7220,133183,Was this picture taken from across the street?,133183001
7221,133183,How many stripes are painted on the crosswalk?,133183002
7222,133183,How many windows are on the front of the building?,133183003
7223,264256,Is the street empty?,264256000
7224,264256,Are the cars traveling towards or away from the buildings?,264256001
7225,264256,Are the vehicles at a standstill?,264256002
7226,264256,What color are the lights?,264256003
7227,264256,How many traffic lights are red?,264256004
7228,2114,How many boats are visible?,2114000
7229,2114,What color are the umbrellas?,2114001
7230,2114,How many chairs are visible?,2114002
7231,2114,How many umbrellas are in the image?,2114003
7232,526403,What number is on his Jersey?,526403000
7233,526403,Why there is dirt on the man to the right?,526403001
7234,526403,What base is shown?,526403002
7235,22198,Is the woman wearing a ring?,22198000
7236,22198,Does the woman's scarf match her shirt?,22198001
7237,22198,How many people are in the room?,22198002
7238,22198,What does this woman have on her face?,22198003
7239,22198,How many computers?,22198004
7240,222603,What color is the case?,222603000
7241,222603,Do these items look miniature?,222603001
7242,222603,What language are the texts written in?,222603002
7243,395337,Is there cheese?,395337000
7244,395337,What green vegetable is in this dish?,395337001
7245,395337,Is there tomato in the dish?,395337002
7246,395337,Who left the mess on the plate?,395337003
7247,395337,Is that rice or quinoa?,395337004
7248,133194,Is this taken in the summertime?,133194000
7249,133194,What holiday was this taken during?,133194001
7250,133194,Which type of animal is the boy holding?,133194002
7251,395339,What type of shop is it?,395339000
7252,395339,Is everyone scared of the bikers?,395339001
7253,395339,How many  men are on a motorcycle?,395339002
7254,395339,How many motorcycles are in the street?,395339003
7255,395340,Could this be a replica of a pirates ship?,395340000
7256,395340,Would the flags flown by this vessel have any meaning to the occupants of another ship?,395340001
7257,395340,Who can be found aboard that boat?,395340002
7258,395340,Is that a passengers boat?,395340003
7259,395340,What is written on the boat?,395340004
7260,395341,What gender is the person on the surfboard?,395341000
7261,395341,Why is he wearing a wetsuit?,395341001
7262,395341,Is this activity taking place at night?,395341002
7263,395341,Overcast or sunny?,395341003
7264,395341,Is this a color photo?,395341004
7265,395341,Where in the wave is the man?,395341005
7266,395341,What type of day is it?,395341006
7267,395341,Does this guy have lots of muscle?,395341007
7268,395341,Is the sun out?,395341008
7269,133200,What's in the distance beyond the animals?,133200000
7270,133200,Are all the animals elephants?,133200001
7271,133200,Are the animals in an enclosure?,133200002
7272,133200,What is in the field with the elephants?,133200003
7273,133200,How many zebras can be seen?,133200004
7274,133200,How many animals are in the scene?,133200005
7275,133200,Is there water in the photo?,133200006
7276,133200,Are there zebras?,133200007
7277,395346,Are they married couple?,395346000
7278,395346,Did they ride on an elephant?,395346001
7279,395346,What color is his shirt?,395346002
7280,395347,Is this picture in color or B/W?,395347000
7281,395347,What kind of shoes is he wearing?,395347001
7282,395347,What is the person standing on?,395347002
7283,274977,Is this a young man?,274977000
7284,274977,What is the man playing?,274977001
7285,274977,Is this man happy?,274977002
7286,2135,What type of handbag is the woman holding?,2135000
7287,2135,Is it raining in this photo?,2135001
7288,2135,People are using umbrellas to seek shelter from what?,2135002
7289,2135,Is the umbrella broken?,2135003
7290,2135,What pattern is the umbrella?,2135004
7291,2135,Why are the umbrellas open?,2135005
7292,2135,Is it raining outside?,2135006
7293,133208,Junction 29 is on what street?,133208000
7294,133208,What color is the house to the left?,133208001
7295,133208,Where is there a stop sign facing incoming traffic?,133208002
7296,249663,What color is the plate?,249663000
7297,249663,Is there any meat on the plate?,249663001
7298,249663,Are the round things scallops?,249663002
7299,318681,"Is this person more likely to say ""whoa dude!"" or ""Welcome to the staff meeting?""?",318681000
7300,318681,What's on this man's arm?,318681001
7301,318681,What color surfboard does he have?,318681002
7302,44047,Are there any women present?,44047000
7303,44047,What color is the baby's hair?,44047001
7304,44047,What is the color that takes up the largest part of the kite in one piece?,44047002
7305,526432,Is this in an office?,526432000
7306,526432,How many monitors are on the desk?,526432001
7307,526432,Are there any jackets hanging?,526432002
7308,526433,What is in the white souffle cup?,526433000
7309,526433,Is this a biscuit?,526433001
7310,526433,Is this a salty food?,526433002
7311,526433,What utensil is in the photo?,526433003
7312,526433,Is there a bite eaten from the sand which?,526433004
7313,2148,Does the fire hydrant work?,2148000
7314,2148,What color is the sky?,2148001
7315,2148,What color is the fire hydrant?,2148002
7316,395365,What is the kid thinking?,395365000
7317,395365,What is this person riding?,395365001
7318,395365,What color is the kid's helmet?,395365002
7319,2150,What is the object on the brown surface?,2150000
7320,2150,What type of flower is this?,2150001
7321,2150,What time of day was this picture taken?,2150002
7322,264296,What number is on the women's Jersey?,264296000
7323,264296,How many children do you see?,264296001
7324,264296,Did the person fall?,264296002
7325,264296,Where are they playing?,264296003
7326,264296,Is the floor made of wood?,264296004
7327,264296,How many people are wearing red shirts?,264296005
7328,264296,Is this an organized game?,264296006
7329,526441,Is the ocean or train in the foreground?,526441000
7330,526441,What crosses in this photo?,526441001
7331,526441,Is it sunny here?,526441002
7332,133227,How many planes?,133227000
7333,133227,What formation are these fighter jets in?,133227001
7334,133227,What is flying in the air?,133227002
7335,133227,What's above the planes?,133227003
7336,133229,How many computers?,133229000
7337,133229,What kind of flowers are on her desk?,133229001
7338,133229,What is the dominant gender in this photo?,133229002
7339,133229,What ethnicity is this woman?,133229003
7340,133229,Are both of these people eating?,133229004
7341,133229,What are the ladies typing on?,133229005
7342,133229,How many people are wearing glasses here?,133229006
7343,133229,How many pairs of glasses are in the scene?,133229007
7344,264304,What is on the feet?,264304000
7345,264304,How many people are there?,264304001
7346,264304,Is that carpet on the ground?,264304002
7347,393576,What item is scattered all around the beach?,393576000
7348,393576,Are there any people in the water?,393576001
7349,393576,Are there any surfboards on the beach?,393576002
7350,393576,Are there any large waves?,393576003
7351,133234,What kind of bird is that?,133234000
7352,133234,Is that bird about to land?,133234001
7353,133234,How many colors is the bird's beak?,133234002
7354,264307,Is this being played by a team?,264307000
7355,264307,What color is the grass?,264307001
7356,264307,What sport is being played?,264307002
7357,264307,Are there two men in this picture?,264307003
7358,248255,What is the person wearing on his head?,248255000
7359,248255,What surface is he playing on?,248255001
7360,248255,What trick is the skateboarder doing?,248255002
7361,248255,What is the person riding?,248255003
7362,248255,What is the box behind the skateboarder?,248255004
7363,264309,Is she wearing glasses?,264309000
7364,264309,Is she happy?,264309001
7365,264309,What color is her shirt?,264309002
7366,264309,What is the woman holding?,264309003
7367,393577,Is this a fairytale book?,393577000
7368,393577,What are they taking food out of in the illustration in the book?,393577001
7369,393577,What is show in the picture inside the book?,393577002
7370,393577,Who wrote the left book?,393577003
7371,393577,What is the title of this book?,393577004
7372,526458,Is there a dog?,526458000
7373,526458,What is the breed of the dog?,526458001
7374,526458,What is in front of the dog?,526458002
7375,526458,How many people are in the photo?,526458003
7376,526458,What is the dog carrying?,526458004
7377,526458,What is the man walking towards?,526458005
7378,526458,Where are they?,526458006
7379,526458,Who is in the beach?,526458007
7380,526458,What color is the collar?,526458008
7381,82998,Who is this?,82998000
7382,82998,Could the person be texting?,82998001
7383,82998,What season is it?,82998002
7384,264316,What year was the clock tower made?,264316000
7385,264316,How many tall buildings are in this scene?,264316001
7386,264316,What time is it?,264316002
7387,264316,What time does the clock say?,264316003
7388,264316,What color is the building in the scene?,264316004
7389,264316,Is the clock digital?,264316005
7390,264316,Is this a cathedral?,264316006
7391,264316,What is the time on the clock?,264316007
7392,264316,What type of building is on the left?,264316008
7393,264316,Is there a ferris wheel in the photo?,264316009
7394,264316,What time is on the clock?,264316010
7395,264316,What time does it say on the clock?,264316011
7396,264316,Where is this?,264316012
7397,264316,Is there a shadow on the building?,264316013
7398,392879,What time is it?,392879000
7399,392879,Where is this?,392879001
7400,392879,What is the height of this clock tower?,392879002
7401,392879,What city is this?,392879003
7402,133247,How long will the scooter run without a charge?,133247000
7403,133247,What is the red button on the side of the scooter for?,133247001
7404,133247,What are the steps made of?,133247002
7405,264320,Is this food for the dog?,264320000
7406,264320,How many kinds of food are on this plate?,264320001
7407,264320,What is on the salad?,264320002
7408,264322,What are the men wearing over their shirts and trousers?,264322000
7409,264322,What color is the wall in the kitchen?,264322001
7410,264322,Is this a restaurant kitchen?,264322002
7411,526467,Why is the laptop sitting above a larger keyboard?,526467000
7412,526467,What color is the mouse?,526467001
7413,526467,Is there a speaker set?,526467002
7414,526467,How many keyboards are there?,526467003
7415,526467,Are these computers still manufactured?,526467004
7416,526467,What is on the desk behind the mouse and keyboard?,526467005
7417,264324,How is the child in tub?,264324000
7418,264324,Does the baby have any toys?,264324001
7419,264324,Is a shower curtain visible?,264324002
7420,264324,Is the baby to small for the bathtub?,264324003
7421,264324,Is this baby taking a bubble bath?,264324004
7422,264324,How old is this baby?,264324005
7423,395397,What color is the hydrant?,395397000
7424,395397,What is inside the hydrant?,395397001
7425,395397,Has the fire hydrant been painted recently?,395397002
7426,395397,What profession uses the hydrant in the picture?,395397003
7427,2184,Are they at a school?,2184000
7428,2184,What color is the top of the net?,2184001
7429,2184,What are the children playing?,2184002
7430,133257,Is it a good idea for this person to be wearing a helmet?,133257000
7431,133257,Was this picture taken at the right angle to accurately depict the activity?,133257001
7432,133257,Is this skate board touching any surfaces?,133257002
7433,371735,Who is he playing with?,371735000
7434,371735,What is the man playing?,371735001
7435,371735,Did he step over the boundary line?,371735002
7436,371735,What is the guy holding in his right hand?,371735003
7437,371735,How fast is he going?,371735004
7438,133261,How many male cows are in the photograph?,133261000
7439,133261,Are these cows relaxing?,133261001
7440,133261,What are on the cows ears?,133261002
7441,133261,How many cows are there?,133261003
7442,395406,What season was this photo taken?,395406000
7443,395406,What is one of the colors on the kite?,395406001
7444,395406,What is the girl holding?,395406002
7445,395406,What is the lady walking up?,395406003
7446,334940,Are there any pies?,334940000
7447,334940,What color is the place mat?,334940001
7448,334940,Is this pizza enough for four people?,334940002
7449,334940,Is there silverware?,334940003
7450,334940,Where is the fork?,334940004
7451,334940,Would you personally be able to eat this pizza?,334940005
7452,334940,What color is the tablecloth?,334940006
7453,334940,What type of food is this?,334940007
7454,334940,How many tines are on the fork?,334940008
7455,334940,Do you see any sliced tomatoes?,334940009
7456,334940,How many pizza slices?,334940010
7457,334940,Is the meal well balanced?,334940011
7458,334940,How many slices of pizza are missing?,334940012
7459,334940,What is on the plate?,334940013
7460,395409,Why is the man smiling?,395409000
7461,395409,What is this person standing next to?,395409001
7462,395409,Is the man taller than the refrigerator?,395409002
7463,284355,What animals are seen?,284355000
7464,284355,What has been written on the train?,284355001
7465,284355,Is someone robbing the train?,284355002
7466,264340,Which game is being played?,264340000
7467,264340,Is the man running?,264340001
7468,264340,Is the man in the background also playing tennis?,264340002
7469,459118,What brand is the monitor to the right?,459118000
7470,459118,What kind of electronics are these?,459118001
7471,459118,Are there too many computers right near each other?,459118002
7472,175129,Are all of the arrows pointing the same direction?,175129000
7473,175129,Is Mumbai straight ahead?,175129001
7474,175129,What direction is Mumbai in?,175129002
7475,175129,Are these street signs in India?,175129003
7476,133273,What's reflected in the mirror?,133273000
7477,133273,Was something hanging in the top right corner?,133273001
7478,133273,How many sinks are here?,133273002
7479,133273,Is there is used bar of soap on the sink?,133273003
7480,133273,Where is the sink?,133273004
7481,133273,Is the light on?,133273005
7482,133273,What is this room used for?,133273006
7483,133273,What bathroom features are reflected in the mirror?,133273007
7484,133273,Is the sink clean?,133273008
7485,133273,How many lights are there?,133273009
7486,526491,What is the man doing at the microphone?,526491000
7487,526491,Why is the man speaking at the microphone?,526491001
7488,526491,Who is this famous person?,526491002
7489,133278,What are the bears doing?,133278000
7490,133278,Are the bears on land?,133278001
7491,133278,How many bears are in this picture?,133278002
7492,395424,Are they mother and son?,395424000
7493,395424,What animal is this?,395424001
7494,395424,Where are these elephants?,395424002
7495,395424,Are the animals walking?,395424003
7496,264353,What is around the tree?,264353000
7497,264353,Which animal is this?,264353001
7498,264353,Are the two animals close in age?,264353002
7499,395426,How many people are there?,395426000
7500,395426,What colors are the chairs?,395426001
7501,395426,Are the people sleepy?,395426002
7502,395426,Why are there cushions on the wall?,395426003
7503,2211,What does the man have on his head?,2211000
7504,2211,What is the color of the horse?,2211001
7505,2211,Can this man fall down?,2211002
7506,264356,Why is the guy in white almost on his knees?,264356000
7507,264356,What is the main color of the batter's shirt?,264356001
7508,264356,Is he a left handed hitter?,264356002
7509,264358,How many hot dogs are shown?,264358000
7510,264358,Is the photographer wearing eyeglasses?,264358001
7511,264358,What food is shown?,264358002
7512,65905,Is this a healthy meal?,65905000
7513,65905,What type of green vegetable is being served?,65905001
7514,65905,What type of vegetable in the square pan?,65905002
7515,65905,What color of the serving dishes?,65905003
7516,65905,How many bowls are in this picture?,65905004
7517,65905,Is the food tasty?,65905005
7518,395432,What class of animal is this?,395432000
7519,395432,Are the giraffes happy?,395432001
7520,395432,How old are the giraffes?,395432002
7521,395432,How many giraffes are there?,395432003
7522,395432,Are the animals dancing?,395432004
7523,395432,Are these giraffes having sex?,395432005
7524,395432,Is one of the giraffes looking at the camera?,395432006
7525,395432,What liquid is in the center of the photo?,395432007
7526,395432,Can the giraffe see over the gate?,395432008
7527,2217,Is this room clean?,2217000
7528,2217,Can you get water in this room?,2217001
7529,2217,How many sinks are there?,2217002
7530,526506,Where is the airplane parked?,526506000
7531,526506,Is there a shadow being cast on the plane?,526506001
7532,526506,Why is the helicopter sitting behind a building?,526506002
7533,264363,Is the laptop on or off?,264363000
7534,264363,What color is the wall behind the laptop?,264363001
7535,264363,How many lamps are turned on?,264363002
7536,264363,What is hanging above the desk?,264363003
7537,264363,Is the computer screen on?,264363004
7538,264363,Is the desktop computer on?,264363005
7539,264363,Is the room completely dark?,264363006
7540,264363,Does room appear clean?,264363007
7541,264365,What activity must Lynne enjoy doing?,264365000
7542,264365,What are the objects on?,264365001
7543,264365,Is this book brand-new?,264365002
7544,264365,Is there a cell phone on the table?,264365003
7545,264365,What does the mug have written on it?,264365004
7546,264365,Who is the author of the book?,264365005
7547,264365,What is the name of the book?,264365006
7548,133294,What game system is this little boy playing?,133294000
7549,133294,What is the green thing on the table?,133294001
7550,133294,What is on the back of the child's shirt?,133294002
7551,133294,What is in the basket?,133294003
7552,133295,What color are the dogs collars?,133295000
7553,133295,Is this considered a pack?,133295001
7554,133295,How many blankets are under the dog?,133295002
7555,133295,How many ears are visible?,133295003
7556,133295,Are these dogs members of the same breed?,133295004
7557,133295,Is the dog on the right young?,133295005
7558,133298,Is this in a museum?,133298000
7559,133298,What color is the racket?,133298001
7560,133298,Is the racket made of wood?,133298002
7561,133298,What is the racket used for?,133298003
7562,133298,How many tennis rackets are there?,133298004
7563,133298,What game is this information for?,133298005
7564,264371,Would a dentist recommend use of the product in the foreground?,264371000
7565,264371,How many toothbrushes in the photo?,264371001
7566,264371,Which handle is blue?,264371002
7567,395444,Is the animal a baby or an adult?,395444000
7568,395444,What kind of animal is next to the banana?,395444001
7569,395444,Would these animals be found in Kenya?,395444002
7570,395444,What does the banana read?,395444003
7571,395444,Is the camera high above the ground?,395444004
7572,395445,Do they like striped shirts?,395445000
7573,395445,What are the men looking at online?,395445001
7574,395445,Are these men having fun on their laptop?,395445002
7575,194671,Are there leaves on the trees?,194671000
7576,194671,What color is lit up on the stop light?,194671001
7577,194671,Is the road empty or congested?,194671002
7578,194671,Is there a stop sign here?,194671003
7579,194671,How many lights are red?,194671004
7580,194671,Are all the lights the same color?,194671005
7581,194671,How many cabs are in the picture?,194671006
7582,349897,What is the baseball player swinging?,349897000
7583,349897,Did the girl just catch the ball?,349897001
7584,349897,What sport is this?,349897002
7585,349897,What color is her uniform?,349897003
7586,349897,Which inning is the stretch?,349897004
7587,349897,What is the player's uniform number?,349897005
7588,2232,What is eating grass?,2232000
7589,2232,Is it daytime?,2232001
7590,2232,Do you see stripes or solids?,2232002
7591,526521,Are these two elephants part of a herd of elephants?,526521000
7592,526521,What are elephants doing?,526521001
7593,526521,What animals are shown?,526521002
7594,526522,How many people are there?,526522000
7595,526522,How many women?,526522001
7596,526522,What food is on the table?,526522002
7597,526523,What are the people sitting on?,526523000
7598,526523,How many kids are in this scene?,526523001
7599,526523,Are there trees?,526523002
7600,133308,What color is the collar?,133308000
7601,133308,What is the color of dog's collar?,133308001
7602,133308,Does the dog have it's license?,133308002
7603,133308,Is this a happy pup?,133308003
7604,264381,How many animals are there?,264381000
7605,264381,Is the zebra eating?,264381001
7606,264381,Is this animal living in a zoo or nature?,264381002
7607,264381,What is the zebra standing next to?,264381003
7608,264381,Are the animals in a cage?,264381004
7609,458349,Is this an artificial birthday cake?,458349000
7610,458349,How many candles are in this picture?,458349001
7611,458349,Could someone be having a birthday?,458349002
7612,458349,How many pieces of paper are on the table?,458349003
7613,395456,Where does the debris go?,395456000
7614,395456,What are the spots on the floor?,395456001
7615,395456,Does this toilet look peculiar?,395456002
7616,133314,Is this animal in the zoo?,133314000
7617,133314,Why is the giraffe standing so still?,133314001
7618,133314,Is the animal sitting or standing?,133314002
7619,133314,What color appears most in the picture?,133314003
7620,133314,What is the giraffe doing?,133314004
7621,133314,How many giraffes are in the picture?,133314005
7622,133315,What color is the girl's hat?,133315000
7623,133315,What are these men standing under?,133315001
7624,133315,What does her cap say?,133315002
7625,133315,How many people are in the picture?,133315003
7626,133315,What is the person sitting on?,133315004
7627,133315,Are these men on a boat?,133315005
7628,133315,Is there more than one kite being flown?,133315006
7629,133315,Is it raining?,133315007
7630,133315,What color is the hat?,133315008
7631,133315,What do the kites resemble?,133315009
7632,133315,Are there clouds in the sky?,133315010
7633,133315,What are the boys sitting on?,133315011
7634,133315,Is this a beach?,133315012
7635,133315,What is flying in the air?,133315013
7636,133315,Is this person sitting on the sand?,133315014
7637,133315,Overcast or sunny?,133315015
7638,264388,What kind of animal is this?,264388000
7639,264388,Why is the nature scene partially obstructed?,264388001
7640,264388,What is standing in the road?,264388002
7641,264388,What number of animals are standing on the left side of the road?,264388003
7642,264388,Where would you have to be to see this sight?,264388004
7643,264388,Where is the photo taken from?,264388005
7644,264388,What is standing on the ground?,264388006
7645,264389,Would this food bother someone who is lactose intolerant?,264389000
7646,264389,How many deserts are made shown?,264389001
7647,264389,Are these bananas filled with candy?,264389002
7648,526534,Are the animals outside?,526534000
7649,526534,What are the animals doing?,526534001
7650,526534,What animals are in the picture?,526534002
7651,364176,Is the skylight so that users can tan themselves?,364176000
7652,364176,Is there more than one sink?,364176001
7653,364176,Is this a public restroom?,364176002
7654,264395,What is this baby holding?,264395000
7655,264395,What piece of appliance is the baby in?,264395001
7656,264395,What is the baby wearing?,264395002
7657,264395,What is the baby doing?,264395003
7658,264395,What color is the boy's hair?,264395004
7659,264395,What is the child holding?,264395005
7660,264395,Is the baby looking at the Tabasco bottle?,264395006
7661,264395,Which drawer is the boy reaching into?,264395007
7662,264395,Does the baby feel cold air?,264395008
7663,264395,Where is the baby staring?,264395009
7664,264395,Is this baby trying to heat up hot sauce?,264395010
7665,264395,What is in her hand?,264395011
7666,264396,How many arches are there?,264396000
7667,264396,How would a person safely drive from one back of this river to the other?,264396001
7668,264396,How many pillars support the bridge?,264396002
7669,264396,Is the train in the country or in the city?,264396003
7670,264396,Is there any ivy on the bridge?,264396004
7671,264396,Is the train perpendicular to the river?,264396005
7672,264396,Is the bridge a modern bridge?,264396006
7673,264396,Is this a brand new bridge?,264396007
7674,264396,What kind of bridge is in the back?,264396008
7675,264396,Was this photo taken at sunset?,264396009
7676,264396,What color is the train?,264396010
7677,264396,Is the water in the picture?,264396011
7678,264396,Is the train in motion?,264396012
7679,395469,What does the bench have written on it?,395469000
